Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude
21207,359000.0,3,3,2086,2923 SILVER HILL AVE,Gwynn Oak,Maryland,51927,1938.0,Baltimore,80336.0,39.32417,-76.72017
77089,225000.0,3,2,1247,11611 BURLWOOD DR,Houston,Texas,59042,1749.0,Harris,101074.0,29.58698,-95.2257
95124,1300000.0,3,2,1555,3833 MERIDIAN AVE,San Jose,California,52442,3073.3,Santa Clara,231869.0,37.25684,-121.92286
20015,1280000.0,4,2,1973,3809 INGOMAR ST NW,Washington,District of Columbia,15677,1741.5,District of Columbia,299348.0,38.96661,-77.05837
21230,219900.0,3,3,1384,1141 NANTICOKE ST,Baltimore,Maryland,33995,2077.5,Baltimore,130270.0,39.26651,-76.62213
95820,389000.0,3,1,1392,5375 MENDOCINO BLVD,Sacramento,California,36224,2655.3,Sacramento,83160.0,38.53491,-121.4442
93705,175000.0,2,1,1068,3761 N FRUIT AVE APT B,Fresno,California,37763,2997.0,Fresno,68819.0,36.78667,-119.82851
85206,195000.0,1,1,767,4501 E CAROL AVE UNIT 77,Mesa,Arizona,35163,1446.3,Maricopa,82788.0,33.39685,-111.71758
92109,1449000.0,2,1,635,810 VANITIE CT,San Diego,California,45333,2300.3,San Diego,139718.0,32.78699,-117.23273
94122,1050000.0,2,1,1161,1215 KIRKHAM ST,San Francisco,California,60144,7129.3,San Francisco,179517.0,37.76113,-122.48433
23455,749000.0,4,3,2890,1716 LAMBS CREEK LN,Virginia Beach,Virginia,49826,1267.6,Virginia Beach,108310.0,36.88974,-76.1441
79924,168000.0,3,2,1224,5702 JOE HERRERA DR,El Paso,Texas,59420,1852.9,El Paso,64355.0,31.90224,-106.41355
32257,420000.0,4,2,1902,9676 PRICE PARK DR,Jacksonville,Florida,41487,1307.4,Duval,106508.0,30.19515,-81.6123
48224,84900.0,3,2,968,12824 PAYTON ST,Detroit,Michigan,38824,2598.2,Wayne,56290.0,42.41074,-82.94147
43230,315000.0,3,2,1296,4325 PORTOBELLO DR,Columbus,Ohio,58956,1115.6,Franklin,107912.0,40.03648,-82.87057
28206,761900.0,4,5,2284,3032 KHAN PARK DR # 63,Charlotte,North Carolina,12812,708.9,Mecklenburg,67213.0,35.25631,-80.82144
80204,1225000.0,3,4,2198,1570 QUITMAN ST,Denver,Colorado,33853,2384.7,Denver,116029.0,39.73476,-105.0207
87102,315000.0,2,2,927,100 GOLD AVE SW APT 308,Albuquerque,New Mexico,19056,1127.5,Bernalillo,50092.0,35.08116,-106.64636
78221,149900.0,3,2,1116,454 W HARDING BLVD,San Antonio,Texas,41964,446.2,Bexar,64564.0,29.28097,-98.47529
80220,269000.0,1,1,687,1155 ASH ST APT 1203,Denver,Colorado,37116,2771.4,Denver,157746.0,39.73375,-104.91648
70126,265000.0,4,2,1792,4554 DODT AVE,New Orleans,Louisiana,31168,996.5,Orleans,49971.0,30.01948,-90.01739
73159,179900.0,3,2,1310,3208 SW 96TH ST,Oklahoma City,Oklahoma,32300,911.4,Oklahoma,67622.0,35.38563,-97.5794
55416,179900.0,1,1,740,3131 EXCELSIOR BLVD APT 910,Minneapolis,Minnesota,34181,1799.0,Hennepin,139346.0,44.94961,-93.34157
95135,799999.0,2,2,1520,6058 MONTGOMERY BND,San Jose,California,22010,65.7,Santa Clara,244898.0,37.22285,-121.55913
68134,249950.0,3,2,1168,2040 N 94TH ST,Omaha,Nebraska,30212,1414.1,Douglas,76287.0,41.29776,-96.0503
75208,659000.0,3,4,2150,426 W 9TH ST # 108,Dallas,Texas,29941,1889.3,Dallas,120126.0,32.75409,-96.83943
28214,299900.0,4,3,1549,9430 DEWEY DR,Charlotte,North Carolina,40619,462.6,Mecklenburg,92059.0,35.27177,-80.96847
80247,195000.0,1,1,855,9360 E CENTER AVE APT 7B,Denver,Colorado,29066,3853.2,Denver,72727.0,39.69684,-104.88127
48238,39900.0,4,1,1245,1706 CLEMENTS ST,Detroit,Michigan,24927,1782.4,Wayne,41081.0,42.39626,-83.14136
43204,244900.0,3,2,1248,31 S ALGONQUIN AVE,Columbus,Ohio,43647,1801.9,Franklin,74868.0,39.96135,-83.08052
70123,395000.0,6,3,3195,2 DONELON DR,New Orleans,Louisiana,28078,1430.1,Jefferson,102117.0,29.951,-90.20501
75231,172000.0,2,1,702,6108 ABRAMS RD APT 230,Dallas,Texas,38823,2718.8,Dallas,81765.0,32.87695,-96.74967
94606,348000.0,1,1,673,1515 14TH AVE APT 305,Oakland,California,38595,6406.3,Alameda,96424.0,37.79179,-122.24455
76108,320000.0,4,2,1970,9921 OSPREY DR,Fort Worth,Texas,44125,395.3,Tarrant,97311.0,32.77943,-97.51811
91604,1950000.0,3,2,1936,4336 BEEMAN AVE,Studio City,California,32680,2661.8,Los Angeles,205792.0,34.13985,-118.39435
85704,379900.0,3,2,1609,1301 W WHEATRIDGE DR,Tucson,Arizona,34597,733.8,Pima,105510.0,32.33885,-110.98483
27614,945000.0,4,4,4173,1509 BRIGHTWATER CT,Raleigh,North Carolina,32371,450.6,Wake,175577.0,35.94739,-78.62059
85739,645000.0,5,4,3437,39688 S HORSE RUN DR,Tucson,Arizona,17216,26.0,Pinal,107506.0,32.6137,-111.00758
78221,120000.0,3,1,1185,437 W ANSLEY BLVD,San Antonio,Texas,41964,446.2,Bexar,64564.0,29.28097,-98.47529
97210,700000.0,3,2,2558,4731 NW WOODSIDE TER,Portland,Oregon,11410,495.3,Multnomah,139810.0,45.54954,-122.73549
95833,475000.0,3,3,1567,2611 KLAYKO ST,Sacramento,California,40853,1950.1,Sacramento,104788.0,38.61529,-121.51558
78224,242990.0,4,3,2002,2223 DRY MOSS PASS,San Antonio,Texas,20306,514.1,Bexar,63392.0,29.30831,-98.53751
92107,4250000.0,5,4,3854,949 CORNISH DR,San Diego,California,29753,3798.5,San Diego,133969.0,32.7402,-117.24357
78253,319000.0,4,3,2473,4011 EVAPORITE TRL,San Antonio,Texas,59752,430.2,Bexar,123081.0,29.46899,-98.78885
89113,374900.0,3,2,1282,5862 STONEBOROUGH ST,Las Vegas,Nevada,34227,1226.9,Clark,116838.0,36.06017,-115.26236
32205,399900.0,4,2,1759,1218 MURRAY DR,Jacksonville,Florida,31398,1566.7,Duval,88245.0,30.30275,-81.72257
85209,275000.0,2,2,1152,7617 E GLADE AVE,Mesa,Arizona,39726,1301.2,Maricopa,94457.0,33.37877,-111.63476
87110,679900.0,3,3,2560,4020 AVENIDA LA RESOLANA NE,Albuquerque,New Mexico,40307,1774.2,Bernalillo,80483.0,35.10812,-106.57816
80915,420000.0,3,2,1928,1645 TAHLEQUAH DR,Colorado Springs,Colorado,22382,1099.9,El Paso,81611.0,38.85271,-104.71652
40228,290000.0,4,3,2377,6407 OCHO RIOS CT,Louisville,Kentucky,17852,795.7,Jefferson,91928.0,38.13931,-85.62947
27603,575000.0,4,3,2819,348 SEASTONE ST,Raleigh,North Carolina,54079,406.2,Wake,111999.0,35.66408,-78.66186
64132,110000.0,3,2,1054,2308 E 72ND ST,Kansas City,Missouri,13100,469.6,Jackson,48962.0,38.98551,-94.5396
77068,340000.0,5,4,2728,3831 STILLVIEW DR,Houston,Texas,11031,1122.6,Harris,107893.0,30.00628,-95.48694
67226,359900.0,3,3,2724,6633 E SUMMERSIDE PL,Wichita,Kansas,21603,338.1,Sedgwick,122250.0,37.76898,-97.21915
23454,239900.0,2,2,921,2333 LONDON POINTE DR,Virginia Beach,Virginia,57942,994.7,Virginia Beach,119364.0,36.83216,-76.02616
20008,1650000.0,4,3,2564,5127 33RD ST NW,Washington,District of Columbia,30461,3807.2,District of Columbia,193521.0,38.93539,-77.05935
19134,209900.0,3,1,1086,3145 ARAMINGO AVE,Philadelphia,Pennsylvania,59590,6676.6,Philadelphia,53460.0,39.98953,-75.10838
92107,1695000.0,4,2,1809,4404 VOLTAIRE ST,San Diego,California,29753,3798.5,San Diego,133969.0,32.7402,-117.24357
68104,158000.0,3,2,912,5912 N 69TH ST,Omaha,Nebraska,37274,2181.5,Douglas,73750.0,41.29525,-96.00104
27615,365000.0,3,3,1663,7416 WISCONSIN CT,Raleigh,North Carolina,45047,920.4,Wake,138298.0,35.89772,-78.636
97201,285000.0,2,1,912,2221 SW 1ST AVE APT 326,Portland,Oregon,17015,3434.1,Multnomah,110051.0,45.50796,-122.68959
78721,489900.0,2,2,906,1212 ELEANOR ST # 2,Austin,Texas,10728,1161.0,Travis,112248.0,30.27127,-97.68345
19131,179900.0,3,3,1388,5728 NASSAU RD,Philadelphia,Pennsylvania,44791,3280.7,Philadelphia,60575.0,39.98865,-75.21835
85201,420000.0,4,2,1692,222 W IVYGLEN ST,Mesa,Arizona,53402,2198.8,Maricopa,74674.0,33.4336,-111.84929
64131,255000.0,3,2,1726,7308 HARRISON ST,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449
40299,204900.0,3,1,1072,10017 CARDIGAN DR,Louisville,Kentucky,41448,296.5,Jefferson,103618.0,38.16319,-85.51613
68116,399000.0,4,3,2805,2429 N 148TH ST,Omaha,Nebraska,33641,1528.0,Douglas,132130.0,41.29842,-96.16629
78704,344900.0,2,2,884,2200 DICKSON DR APT 124,Austin,Texas,49854,2196.2,Travis,141341.0,30.24298,-97.76537
64157,419900.0,4,3,2250,8413 NE 104TH TER,Kansas City,Missouri,21539,769.5,Clay,165544.0,39.27657,-94.47103
67220,250000.0,5,3,2624,5268 PINECREST CT N,Wichita,Kansas,13682,734.8,Sedgwick,84325.0,37.75191,-97.27909
55408,170000.0,1,1,624,2701 HARRIET AVE APT 203,Minneapolis,Minnesota,31613,4542.7,Hennepin,97359.0,44.94364,-93.2937
98107,679000.0,2,2,1129,6224 7TH AVE NW # B,Seattle,Washington,27116,4818.8,King,167124.0,47.66757,-122.37789
78759,265000.0,1,1,759,9226 JOLLYVILLE RD APT 281,Austin,Texas,44978,1218.6,Travis,135706.0,30.4027,-97.76093
89135,950000.0,3,4,2507,4313 SUNRISE FLATS ST,Las Vegas,Nevada,29706,226.3,Clark,174766.0,36.09531,-115.37163
27614,499900.0,3,3,2404,2211 BOUNCY DAY CT,Raleigh,North Carolina,32371,450.6,Wake,175577.0,35.94739,-78.62059
95833,479000.0,3,2,1490,1057 FAIRWEATHER DR,Sacramento,California,40853,1950.1,Sacramento,104788.0,38.61529,-121.51558
53214,239900.0,4,1,1406,427 S 87TH PL,Milwaukee,Wisconsin,35358,1911.7,Milwaukee,67966.0,43.02061,-88.01634
32217,310000.0,3,1,1611,6121 TEMPLE RD,Jacksonville,Florida,20303,1458.3,Duval,98190.0,30.2394,-81.62722
32208,300000.0,4,2,1947,2325 RIBAULT SCENIC DR,Jacksonville,Florida,32244,1080.0,Duval,54640.0,30.39351,-81.68245
89120,420000.0,3,2,1434,3901 BOCA GRANDE AVE,Las Vegas,Nevada,24418,1336.2,Clark,90201.0,36.08065,-115.09585
92126,1075000.0,4,3,1726,9572 CAPRICORN WAY,San Diego,California,78097,2602.5,San Diego,136917.0,32.912,-117.14344
19121,225000.0,2,1,948,1749 N BAMBREY ST,Philadelphia,Pennsylvania,34702,5660.1,Philadelphia,60326.0,39.98231,-75.17995
94605,889000.0,3,2,1539,6034 FOOTHILL BLVD,Oakland,California,45334,1982.4,Alameda,130531.0,37.76062,-122.14903
90807,1149900.0,4,2,1512,4433 MAURY AVE,Long Beach,California,32994,2881.6,Los Angeles,122666.0,33.83098,-118.18113
77022,312900.0,3,2,1389,7014 AMBER ST,Houston,Texas,26476,1750.0,Harris,61760.0,29.8306,-95.3768
60641,510000.0,3,3,1800,4042 N PULASKI RD APT 3E,Chicago,Illinois,71003,6808.1,Cook,105057.0,41.94667,-87.74693
27612,390000.0,3,3,1715,4908 AMBER CLAY LN,Raleigh,North Carolina,39249,912.6,Wake,130881.0,35.85034,-78.70387
78746,1295000.0,4,3,3236,701 TERRACE MOUNTAIN DR,Austin,Texas,28017,471.9,Travis,256828.0,30.29759,-97.81136
67235,271114.0,3,2,1193,2326 S HICKORY CREEK ST,Wichita,Kansas,14967,535.2,Sedgwick,129473.0,37.68951,-97.49929
19140,125000.0,3,1,960,4404 N MARSHALL ST,Philadelphia,Pennsylvania,54831,6715.9,Philadelphia,44659.0,40.01224,-75.14512
23454,1895000.0,6,3,3400,2956 ADAM KEELING RD,Virginia Beach,Virginia,57942,994.7,Virginia Beach,119364.0,36.83216,-76.02616
76052,379000.0,4,3,2618,11112 ERINMOOR TRL,Haslet,Texas,26240,244.4,Tarrant,147120.0,32.98205,-97.38037
95125,2200000.0,4,4,3288,1146 MINNESOTA AVE,San Jose,California,53478,2834.4,Santa Clara,224763.0,37.29554,-121.89408
75209,6600000.0,4,5,4997,4707 BLUFFVIEW BLVD,Dallas,Texas,14205,1567.0,Dallas,207903.0,32.8487,-96.8257
95841,279000.0,2,1,948,5176 GREENBERRY DR,Sacramento,California,20892,2069.5,Sacramento,82502.0,38.66031,-121.34812
68111,159000.0,3,2,1071,3759 N 39TH ST,Omaha,Nebraska,23591,1742.3,Douglas,46337.0,41.29564,-95.96395
60606,660000.0,2,2,1420,345 N CANAL ST APT 1008,Chicago,Illinois,3298,5487.1,Cook,167481.0,41.88178,-87.63724
73114,136000.0,3,2,1007,300 NW 89TH ST,Oklahoma City,Oklahoma,18470,752.3,Oklahoma,61959.0,35.57916,-97.51784
64134,120000.0,2,1,864,11304 SPRING VALLEY RD,Kansas City,Missouri,22749,737.5,Jackson,66922.0,38.9308,-94.48667
95817,529950.0,2,1,862,2616 56TH ST,Sacramento,California,14109,2405.2,Sacramento,81235.0,38.55057,-121.45713
23451,985000.0,3,4,3035,3810 ATLANTIC AVE APT 805,Virginia Beach,Virginia,43885,857.2,Virginia Beach,136673.0,36.87175,-76.00689
37211,387500.0,3,2,1200,5034 SUTER DR,Nashville,Tennessee,75073,1334.2,Davidson,84503.0,36.06704,-86.72345
97205,299000.0,1,1,773,1221 SW 10TH AVE UNIT 108,Portland,Oregon,8309,3405.9,Multnomah,100145.0,45.51924,-122.70127
87108,329900.0,4,2,2116,1013 DAKOTA ST SE,Albuquerque,New Mexico,36433,2393.1,Bernalillo,55047.0,35.07235,-106.57835
73099,310000.0,3,2,1844,13800 HUTCHINSON PL,Yukon,Oklahoma,80457,249.1,Canadian,98828.0,35.52583,-97.76343
93720,1125000.0,4,3,3404,8669 N GODDARD DR,Fresno,California,48148,1780.5,Fresno,128993.0,36.8606,-119.76228
97206,525000.0,3,3,1787,5715 SE LEXINGTON ST,Portland,Oregon,52702,3153.8,Multnomah,106125.0,45.48173,-122.5988
48238,55000.0,4,2,1827,15900 WOODINGHAM DR,Detroit,Michigan,24927,1782.4,Wayne,41081.0,42.39626,-83.14136
28214,361900.0,3,3,1679,6008 LOWE LN,Charlotte,North Carolina,40619,462.6,Mecklenburg,92059.0,35.27177,-80.96847
85207,122900.0,2,2,748,8700 E UNIVERSITY DR # 1040,Mesa,Arizona,49699,653.1,Maricopa,125219.0,33.45362,-111.63631
78723,599000.0,3,2,1776,7200 FRED MORSE DR,Austin,Texas,36114,1975.4,Travis,109325.0,30.30423,-97.68578
37206,1000000.0,5,3,2930,1019 SHARPE AVE,Nashville,Tennessee,28694,1429.4,Davidson,114377.0,36.18085,-86.73117
40208,79900.0,2,1,812,1417 LILLIAN AVE,Louisville,Kentucky,15270,2259.6,Jefferson,49805.0,38.2176,-85.7659
80209,419900.0,2,2,943,400 S LAFAYETTE ST APT 503,Denver,Colorado,24073,2653.5,Denver,166394.0,39.70608,-104.9656
95822,490000.0,3,2,1770,2941 LOMA VERDE WAY,Sacramento,California,46375,2132.2,Sacramento,93198.0,38.51273,-121.49556
94116,1250000.0,3,2,1790,2562 35TH AVE,San Francisco,California,45510,6956.0,San Francisco,201841.0,37.74457,-122.48611
98122,599000.0,2,2,1039,1805 BELLEVUE AVE UNIT 404,Seattle,Washington,41541,6865.8,King,147095.0,47.60985,-122.29569
70130,260000.0,1,1,660,920 POEYFARRE ST UNIT 260,New Orleans,Louisiana,13478,2438.8,Orleans,120506.0,29.93671,-90.06949
53212,495000.0,3,4,2202,224 E LLOYD ST UNIT 1,Milwaukee,Wisconsin,29142,2763.2,Milwaukee,64769.0,43.07464,-87.90845
37208,719900.0,3,4,2404,1217D JACKSON ST,Nashville,Tennessee,19546,1567.1,Davidson,86858.0,36.17691,-86.80901
94112,1175000.0,3,2,1351,575 PARIS ST,San Francisco,California,84477,9779.0,San Francisco,162512.0,37.7206,-122.44311
60641,379000.0,5,3,1524,3648 N LINDER AVE,Chicago,Illinois,71003,6808.1,Cook,105057.0,41.94667,-87.74693
90802,659900.0,2,1,940,621 LIME AVE,Long Beach,California,39036,2307.8,Los Angeles,90525.0,33.75035,-118.21143
87106,880000.0,3,3,2680,117 TULANE DR NE,Albuquerque,New Mexico,25844,278.6,Bernalillo,75283.0,35.00818,-106.61185
33137,475000.0,2,2,821,321 NE 26TH ST UNIT 601,Miami,Florida,22768,4348.2,Miami-Dade,115580.0,25.81538,-80.17798
85339,580490.0,4,3,2649,3926 W MCNEIL ST,Laveen,Arizona,50260,75.2,Maricopa,119550.0,33.23985,-112.14322
85206,299900.0,2,2,1104,1021 S GREENFIELD RD UNIT 1177,Mesa,Arizona,35163,1446.3,Maricopa,82788.0,33.39685,-111.71758
79915,139888.0,3,1,936,805 LA PAZ DR,El Paso,Texas,36505,1584.3,El Paso,45208.0,31.74593,-106.37245
80207,675000.0,3,2,1780,2836 N GLENCOE ST,Denver,Colorado,22776,2243.5,Denver,144233.0,39.76137,-104.91674
87111,250000.0,2,2,1203,4701 MORRIS ST NE APT 1504,Albuquerque,New Mexico,57518,1748.6,Bernalillo,109573.0,35.13824,-106.51589
90046,2195000.0,3,3,2552,737 N MARTEL AVE,Los Angeles,California,48749,3322.1,Los Angeles,133455.0,34.10752,-118.36575
78741,1075000.0,2,3,2276,1712 WOODLAND AVE # 1,Austin,Texas,46147,2287.5,Travis,82134.0,30.23007,-97.71389
23455,325000.0,3,2,1190,844 ROMNEY LN,Virginia Beach,Virginia,49826,1267.6,Virginia Beach,108310.0,36.88974,-76.1441
33147,525000.0,4,2,1400,1530 NW 82ND ST,Miami,Florida,46363,2481.1,Miami-Dade,59355.0,25.85104,-80.23861
93706,449900.0,5,3,3079,430 E KEARNEY BLVD,Fresno,California,41470,101.0,Fresno,60511.0,36.65344,-119.90216
94611,459000.0,1,1,803,590 EL DORADO AVE UNIT 111,Oakland,California,40292,2131.1,Alameda,232582.0,37.83191,-122.21592
92103,740000.0,2,2,915,3775 GEORGIA ST APT 301,San Diego,California,33873,3549.3,San Diego,136652.0,32.74782,-117.16738
90018,1999950.0,12,6,6800,2404 5TH AVE,Los Angeles,California,51388,6612.0,Los Angeles,81349.0,34.0286,-118.31737
92103,1199000.0,3,3,1760,4067 1ST AVE,San Diego,California,33873,3549.3,San Diego,136652.0,32.74782,-117.16738
27603,304900.0,3,2,1201,6625 BRACK PENNY RD,Raleigh,North Carolina,54079,406.2,Wake,111999.0,35.66408,-78.66186
10314,749900.0,3,3,1987,103 GAULDY AVE,Staten Island,New York,93736,2784.6,Richmond,128456.0,40.60086,-74.16306
90802,679000.0,2,2,1103,1250 E OCEAN BLVD APT 407,Long Beach,California,39036,2307.8,Los Angeles,90525.0,33.75035,-118.21143
28270,2396000.0,5,5,4981,6505 FOLGER DR,Charlotte,North Carolina,34583,1074.7,Mecklenburg,165619.0,35.10963,-80.76005
46203,195000.0,2,1,847,1321 SPANN AVE,Indianapolis,Indiana,38829,1075.5,Marion,70925.0,39.7368,-86.09586
76262,585000.0,5,4,3317,15301 RINGNECK ST,Roanoke,Texas,40159,366.3,Denton,184921.0,33.01137,-97.22101
97203,369950.0,3,1,912,9424 N FAIRHAVEN AVE,Portland,Oregon,34583,1239.1,Multnomah,95998.0,45.60764,-122.74923
28208,387400.0,4,3,2097,2126 STRAWBERRY PATCH ST # 50,Charlotte,North Carolina,40885,780.1,Mecklenburg,72104.0,35.23153,-80.90611
93705,124988.0,2,2,1440,2706 W ASHLAN AVE SPC 43,Fresno,California,37763,2997.0,Fresno,68819.0,36.78667,-119.82851
94601,740000.0,3,2,1543,3030 LYNDE ST,Oakland,California,52950,6390.3,Alameda,86372.0,37.77684,-122.21822
87107,575000.0,3,3,2172,4919 GUADALUPE TRL NW,Albuquerque,New Mexico,27981,737.6,Bernalillo,85532.0,35.13747,-106.64363
38106,110000.0,3,2,1000,661 E TRIGG AVE,Memphis,Tennessee,23745,881.7,Shelby,42197.0,35.10067,-90.0375
90007,1995000.0,5,2,3199,1165 W 37TH PL,Los Angeles,California,41270,6557.0,Los Angeles,56425.0,34.02819,-118.28486
67235,310000.0,5,3,2512,1614 N NICKELTON CIR,Wichita,Kansas,14967,535.2,Sedgwick,129473.0,37.68951,-97.49929
79924,195000.0,4,2,1516,9764 BLUE WING DR,El Paso,Texas,59420,1852.9,El Paso,64355.0,31.90224,-106.41355
53207,219900.0,3,2,1068,2537 S AUSTIN ST,Milwaukee,Wisconsin,35120,1362.4,Milwaukee,88034.0,42.97148,-87.90152
95816,824900.0,4,2,1910,2705 F ST,Sacramento,California,18033,2551.8,Sacramento,113303.0,38.57555,-121.46543
76001,349000.0,3,2,1545,6002 MAPLE SPRINGS DR,Arlington,Texas,37134,1342.7,Tarrant,118637.0,32.63076,-97.15408
55403,190000.0,2,1,757,821 DOUGLAS AVE APT 207,Minneapolis,Minnesota,16349,4645.6,Hennepin,100893.0,44.97023,-93.28588
19114,329000.0,3,2,1900,3504 GRANT AVE,Philadelphia,Pennsylvania,31815,2182.8,Philadelphia,92588.0,40.06743,-75.00361
40258,245000.0,3,2,2115,6610 GABRIEL DR,Louisville,Kentucky,27430,907.0,Jefferson,77563.0,38.14514,-85.87253
97210,1670000.0,3,4,2955,238 NW MACLEAY BLVD,Portland,Oregon,11410,495.3,Multnomah,139810.0,45.54954,-122.73549
80904,199000.0,2,1,717,1422 W VERMIJO AVE,Colorado Springs,Colorado,21162,731.7,El Paso,95588.0,38.86321,-104.87197
38116,149900.0,3,2,2200,5538 SANTA MONICA ST,Memphis,Tennessee,40854,803.3,Shelby,60357.0,35.03213,-90.01001
87113,599000.0,4,4,3129,6804 GLENLOCHY WAY NE,Albuquerque,New Mexico,16879,437.8,Bernalillo,114025.0,35.19249,-106.5708
91606,895000.0,3,3,1526,6250 COLDWATER CANYON AVE,North Hollywood,California,43381,5031.3,Los Angeles,83598.0,34.18655,-118.38867
55417,335000.0,2,1,1115,5340 39TH AVE S,Minneapolis,Minnesota,25610,2238.1,Hennepin,134948.0,44.9059,-93.23534
90815,1150000.0,3,2,1498,2935 LADOGA AVE,Long Beach,California,43092,2358.7,Los Angeles,142489.0,33.79572,-118.11592
70113,289900.0,3,2,1315,2134 2ND ST,New Orleans,Louisiana,8427,3554.4,Orleans,61609.0,29.9422,-90.08382
73078,200000.0,3,2,1127,11505 NW 130TH ST,Piedmont,Oklahoma,11649,69.3,Canadian,106283.0,35.66867,-97.75304
80211,450000.0,1,1,647,2467 W ARGYLE PL,Denver,Colorado,36330,3107.4,Denver,143444.0,39.76715,-105.02006
55419,400000.0,3,2,1492,5605 PILLSBURY AVE S,Minneapolis,Minnesota,29051,2671.7,Hennepin,181509.0,44.90586,-93.28743
76016,550000.0,4,3,3013,6014 MILLWOOD DR,Arlington,Texas,31008,1353.4,Tarrant,119556.0,32.68907,-97.18868
75231,199999.0,2,3,1184,7510 HOLLY HILL DR APT 129,Dallas,Texas,38823,2718.8,Dallas,81765.0,32.87695,-96.74967
53222,289900.0,3,2,2040,3376 N 93RD ST,Milwaukee,Wisconsin,24771,1771.1,Milwaukee,85609.0,43.08205,-88.03496
76016,319900.0,3,2,1775,5211 CHIMNEY CT,Arlington,Texas,31008,1353.4,Tarrant,119556.0,32.68907,-97.18868
92104,440000.0,1,1,576,4256 CHEROKEE AVE UNIT 2,San Diego,California,45773,4783.5,San Diego,106742.0,32.74191,-117.12781
75253,350000.0,3,2,1644,2642 HAYMARKET RD,Dallas,Texas,24090,622.5,Dallas,65637.0,32.67278,-96.61171
43221,249900.0,3,3,1312,2572 SHORE LINE LN # O,Columbus,Ohio,35172,1423.4,Franklin,152033.0,40.02334,-83.07744
30316,439900.0,5,4,2212,3192 CANDACE DR SE,Atlanta,Georgia,34810,1030.4,DeKalb,125721.0,33.71277,-84.33218
97211,475000.0,2,1,1894,1745 NE BRYANT ST,Portland,Oregon,34148,1847.4,Multnomah,127287.0,45.58174,-122.63548
74137,413900.0,4,3,3244,6008 E 114TH ST,Tulsa,Oklahoma,28271,1049.5,Tulsa,150000.0,36.02038,-95.92932
48209,134900.0,4,1,1079,436 S HARBAUGH ST,Detroit,Michigan,28480,1616.4,Wayne,51917.0,42.30524,-83.11649
76179,539000.0,4,4,3590,5225 CENTER HILL DR,Fort Worth,Texas,70425,524.3,Tarrant,119057.0,32.91397,-97.43947
40291,359900.0,4,3,2792,6200 HUDSON CREEK DR,Louisville,Kentucky,39447,673.0,Jefferson,100587.0,38.1275,-85.57823
30311,245900.0,3,3,1507,2565 LAUREL CIR NW,Atlanta,Georgia,33334,1033.3,Fulton,72973.0,33.72345,-84.47442
77030,315000.0,2,3,1555,7350 KIRBY DR APT 40,Houston,Texas,11787,1763.2,Harris,156773.0,29.70597,-95.40253
60640,450000.0,2,2,1613,5556 N SHERIDAN RD APT 407,Chicago,Illinois,67936,11108.3,Cook,95696.0,41.97253,-87.66372
94109,898000.0,2,2,1154,238 OLIVE ST APT 202,San Francisco,California,56114,20085.5,San Francisco,167261.0,37.79334,-122.42138
55418,210000.0,1,1,720,3236 GARFIELD ST NE,Minneapolis,Minnesota,31136,1720.3,Hennepin,114487.0,45.0208,-93.24244
85023,434900.0,3,2,1296,2011 W VILLA RITA DR,Phoenix,Arizona,33985,1770.0,Maricopa,93948.0,33.63156,-112.09452
92037,750000.0,1,2,1016,8696 VILLA LA JOLLA DR UNIT 2,La Jolla,California,37505,1202.1,San Diego,204979.0,32.85257,-117.25104
38127,90000.0,3,1,1000,3621 UNIVERSITY ST,Memphis,Tennessee,40820,417.3,Shelby,47838.0,35.23795,-90.01753
23464,469900.0,4,3,2400,2408 CREEKMORE CT,Virginia Beach,Virginia,77139,1786.9,Virginia Beach,108999.0,36.79732,-76.17899
19114,499900.0,4,2,2700,9601 STATE RD,Philadelphia,Pennsylvania,31815,2182.8,Philadelphia,92588.0,40.06743,-75.00361
80211,669900.0,2,2,1143,2790 W 25TH AVE UNIT 7,Denver,Colorado,36330,3107.4,Denver,143444.0,39.76715,-105.02006
76179,290000.0,3,2,1664,7008 DENVER CITY DR,Fort Worth,Texas,70425,524.3,Tarrant,119057.0,32.91397,-97.43947
87108,279900.0,3,2,1424,434 ESPANOLA ST NE,Albuquerque,New Mexico,36433,2393.1,Bernalillo,55047.0,35.07235,-106.57835
95124,655000.0,2,1,903,4770 HATFIELD WALK # 3,San Jose,California,52442,3073.3,Santa Clara,231869.0,37.25684,-121.92286
89108,399999.0,4,3,1784,3932 COBBLE CREEK CT,Las Vegas,Nevada,73315,3177.9,Clark,67567.0,36.20508,-115.2237
19128,329000.0,4,2,1980,4428 FLEMING ST,Philadelphia,Pennsylvania,38840,2147.0,Philadelphia,107171.0,40.05003,-75.23003
48205,64000.0,2,1,773,14918 ROSSINI DR,Detroit,Michigan,31721,1928.2,Wayne,52851.0,42.43317,-82.98131
32277,309995.0,3,2,1410,3649 CAROLINE VALE BLVD,Jacksonville,Florida,33948,1831.0,Duval,68969.0,30.3728,-81.59465
90047,769900.0,2,2,1072,7601 LA SALLE AVE,Los Angeles,California,51494,4224.2,Los Angeles,86109.0,33.95456,-118.30899
